,Name,Latitude,Longitude,Category,Sub Category
1157,Hawthorne,37.4489126,-122.1652259,Residence,Residential Building (Apartment / Condo)
1158,AC's Loft,37.448032,-122.16583,Residence,Residential Building (Apartment / Condo)
1159,Home Care Assistance,37.4462826609374,-122.16711739021298,Residence,Home Service
1160,150 Waverly Street,37.449751,-122.165428,Residence,Residential Building (Apartment / Condo)
1161,Hawthorne Apartments,37.44795972012468,-122.16612333980285,Residence,Residential Building (Apartment / Condo)
1162,Presidio Bank,37.447357177734375,-122.16278839111328,Shop & Service,Bank
1163,Home Care Assistance,37.446206,-122.166935,Shop & Service,Home Service
1164,Fictional Colors Collective,37.448396,-122.166366,Shop & Service,Design Studio
1165,Greenteaspoon Inc.,37.451982,-122.16301,Shop & Service,Construction & Landscaping
1166,"Kathleen Snodgrass, CIMA - UBS Financial Services Inc.",37.45199340343431,-122.16710076593615,Shop & Service,Financial or Legal Service
1167,Elkins Davies Jones & Le - UBS Financial Services Inc.,37.45198204405517,-122.1671105520946,Shop & Service,Financial or Legal Service
1168,Michelle Yee,37.4469602,-122.168241,Shop & Service,Business Service
1169,"Andrew Le, CFP - UBS Financial Services Inc.",37.451957281922674,-122.16713184368389,Shop & Service,Financial or Legal Service
1170,Middle Earth @ TIBCO,37.45047,-122.16567,Shop & Service,Newsstand
1171,KickStart Career,37.44884,-122.16261,Shop & Service,Professional & Other Places
1172,"Menlo Park, CA Branch Office - UBS Financial Services Inc.",37.45197889999997,-122.167109727001,Shop & Service,Financial or Legal Service
1173,AvidBank,37.448463439941406,-122.1614990234375,Shop & Service,Bank
1174,Palo Alto Piano Service,37.44823663394909,-122.16571569442749,Shop & Service,Business Service
1175,Hawthorne Apartment's Laundry Room,37.44844436645508,-122.1659164428711,Shop & Service,Laundry Service
1176,"Michael Scandalios, CIMA - UBS Financial Services Inc.",37.451970382770504,-122.16711576197129,Shop & Service,Financial or Legal Service
1177,Foldabikes,37.450601,-122.164061,Shop & Service,Bike Shop
1178,EMS Suppliers,37.45270538330078,-122.16558074951172,Shop & Service,Electronics Store
1179,Home Care Assistance,37.4462826609374,-122.16711739021298,Shop & Service,Home Service
1180,"arrivva, inc.",37.4467576,-122.1662987,Shop & Service,Real Estate Office
1181,Edgar Allen Poe,37.449772,-122.166497,Travel & Transport,Neighborhood
1182,AirBnB,37.450717,-122.16237,Travel & Transport,Bed & Breakfast
1183,Emerson Everett Roundabout,37.446266174316406,-122.1654281616211,Travel & Transport,Road
1184,Portola Journey's End,37.447878,-122.170867,Travel & Transport,General Travel
1185,Trolley Barn,37.446181,-122.16696,Travel & Transport,Light Rail Station
1186,Emily Renzel Ponds,37.441867,-122.114742,Outdoors & Recreation,Trail
1187,Faber Pl Baylands,37.44900321898016,-122.10930347442627,Outdoors & Recreation,Lake
1188,Abandoned ITT World Communications building,37.44560037324775,-122.11450427770615,Professional & Other Places,Building
1189,Benbolio,37.44727086237372,-122.1181450496606,Arts & Entertainment,Comedy Club
1190,Benvolio,37.44751797390805,-122.1181783271706,Arts & Entertainment,Zoo Exhibit
1191,PPA206 Insanity,37.44384,-122.121284,College & University,College Gym
1192,Hope Technology School,37.44756117550683,-122.11758132701343,College & University,General College & University
1193,Bee Cafe,37.44820202266324,-122.11809935440361,Food,Sandwich Place
1194,Food Truck,37.448795,-122.118863,Food,Food Truck
1195,Cabana Dave's,37.444666839520345,-122.11913227809896,Food,Food Truck
1196,The Aplatement,37.443737,-122.12087700000001,Food,Burrito Place
1197,Desiree Deli,37.4483642578125,-122.11824035644531,Food,Food
1198,Emmy's Penthouse at Amarillo,37.444526,-122.119231,Nightlife Spot,Speakeasy
1199,Basil America,37.44375228881836,-122.120849609375,Nightlife Spot,Speakeasy
1200,Embarcadero/Oregon Expwy ped/bike bridge,37.447129330591565,-122.12116956710814,Outdoors & Recreation,Bridge
1201,Greer Park,37.442563660576084,-122.11906671524048,Outdoors & Recreation,Park
1202,Emily Renzel Ponds,37.441867,-122.114742,Outdoors & Recreation,Trail
1203,I'm in a Van,37.44478699127613,-122.11862757255231,Outdoors & Recreation,Vineyard
1204,Lucy Evans Nature Center,37.44950852,-122.118188,Outdoors & Recreation,Scenic Lookout
1205,Emily Renzel Wetlands,37.44157,-122.114623,Outdoors & Recreation,Lake
1206,BLFR Alternate Run Location,37.449303,-122.115582,Outdoors & Recreation,Athletics & Sports
1207,Zymogentics,37.44966125488281,-122.11511993408203,Outdoors & Recreation,Gym / Fitness Center
1208,Parker Palo Alto Pool,37.445311,-122.120673,Outdoors & Recreation,Pool
1209,Embarcadero Corporate Center,37.448615596185476,-122.1184867505941,Professional & Other Places,Office
1210,Attensity,37.448843888014075,-122.11867101352169,Professional & Other Places,Tech Startup
1211,Attensity Command Center,37.448040746588276,-122.1183038202249,Professional & Other Places,Office
1212,"Producers Forum, Inc.",37.44833,-122.11823700000001,Professional & Other Places,Office
1213,Reva Tech,37.44798038329842,-122.1182952605483,Professional & Other Places,Tech Startup
1214,Spencer Vision Center,37.447914123535156,-122.11952209472656,Professional & Other Places,Eye Doctor
1215,Dr. Philip Ng,37.448363,-122.118241,Professional & Other Places,Doctor's Office
1216,Abandoned ITT World Communications building,37.44560037324775,-122.11450427770615,Professional & Other Places,Building
1217,Stanford Ear Institute,37.448455810546875,-122.12037658691406,Professional & Other Places,Doctor's Office
1218,Eversight HQ,37.448705,-122.118083,Professional & Other Places,Tech Startup
1219,Ozmo Devices,37.446049,-122.117724,Professional & Other Places,Tech Startup
1220,comedytrafficschool.com,37.44367,-122.120471,Professional & Other Places,School
1221,Visiblenergy,37.44507598876953,-122.1180419921875,Professional & Other Places,Tech Startup
1222,Atempo,37.44833,-122.11823700000001,Professional & Other Places,Office
1223,US Hindi Foundation,37.44833,-122.11823700000001,Professional & Other Places,Cultural Center
1224,Mustard Seed Learning Center,37.446487,-122.11778,Professional & Other Places,Elementary School
1225,Getinsured.com,37.445991,-122.118008,Professional & Other Places,Tech Startup
1226,Superfish,37.446049,-122.117724,Professional & Other Places,Tech Startup
1227,US-Polish Trade Council,37.4479654380753,-122.1180230320363,Professional & Other Places,City Hall
1228,New Dirt West,37.4482037026157,-122.11854437910404,Professional & Other Places,Tech Startup
1229,CardioDx,37.449159,-122.116529,Professional & Other Places,Office
1230,Vucast HQ,37.448014,-122.11992,Professional & Other Places,Tech Startup
1231,Promolytics,37.448207,-122.118426,Professional & Other Places,Tech Startup
1232,Stanford Eye Laser Center,37.448347999999996,-122.120524,Professional & Other Places,Doctor's Office
1233,Heads Up!,37.44246143925479,-122.11775346434197,Professional & Other Places,Preschool
1234,Bay Area Christian Church,37.44738787678167,-122.11825509114125,Professional & Other Places,Church
1235,Knobbe Martens,37.447789214632934,-122.11870521971295,Professional & Other Places,Office
1236,SSL Building 43,37.441577,-122.116606,Professional & Other Places,Building
1237,City Of Cocktails,37.441688537597656,-122.11965942382812,Professional & Other Places,Cooking School
1238,Stanford Flying Club,37.44484329223633,-122.11802673339844,Professional & Other Places,Flight School
1239,Opus1 Music Studio,37.442502000000005,-122.11724099999999,Professional & Other Places,Music School
1240,Page One PR -- Palo Alto,37.449372616039724,-122.11862202632442,Professional & Other Places,Office
1241,Office Courtyard,37.448364,-122.118342,Professional & Other Places,Office
1242,2370 Watson Court,37.447936999999996,-122.119501,Professional & Other Places,Office
1243,Blackstone Discovery,37.445654,-122.11856999999999,Professional & Other Places,Office
1244,Peery Foundation,37.44740181379203,-122.12125090643157,Professional & Other Places,Office
1245,NWB,37.448105,-122.117826,Professional & Other Places,Office
1246,Connor Group,37.4467887878418,-122.1183853149414,Professional & Other Places,Conference Room
1247,Phantom Cyber Corporation,37.44886005321871,-122.11818401188964,Professional & Other Places,Office
1248,Homma Group,37.445871,-122.117716,Professional & Other Places,Tech Startup
1249,Peery Arrillaga,37.448347999999996,-122.120524,Professional & Other Places,Office
1250,Horngren Vitreoretinal Center,37.448455810546875,-122.12037658691406,Professional & Other Places,Medical Center
1251,Parker Palo Alto,37.44367954968237,-122.12020933628082,Residence,Residential Building (Apartment / Condo)
1252,The Water Closet Chalet Du PerGon,37.443516,-122.120296,Residence,Residential Building (Apartment / Condo)
1253,The Water Closet,37.443603,-122.120448,Residence,Residential Building (Apartment / Condo)
1254,Parker Palo Alto Apartments,37.4436873,-122.1201777,Residence,Residential Building (Apartment / Condo)
1255,Audi Palo Alto,37.449629,-122.117994,Shop & Service,Auto Dealership
1256,Gilfix & La Poll Associates LLP,37.44831,-122.1185326,Shop & Service,Lawyer
1257,City of Palo Alto Storage,37.44147135,-122.11463168,Shop & Service,Storage Facility
1258,Metanautix,37.445969,-122.117801,Shop & Service,Business Service
1259,Palo Alto Staffing,37.44831,-122.1185326,Shop & Service,Business Service
1260,"Michael Paganucci - Ameriprise Financial Services, Inc.",37.4483642578125,-122.11824035644531,Shop & Service,Financial or Legal Service
1261,Palo Alto Staffing,37.44847505663225,-122.11783927104483,Shop & Service,Business Service
1262,Nopar & Associates,37.4485236,-122.1183142,Shop & Service,Miscellaneous Shop
1263,Mobile Windshield Pro,37.4483642578125,-122.11824035644531,Shop & Service,Automotive Shop
1264,Service Center - Audi Palo Alto,37.44960403442383,-122.11797332763672,Shop & Service,Other Repair Shop
1265,US-101 (Bayshore Fwy),37.445314523232774,-122.1195704271564,Travel & Transport,Road
1266,Holiday Inn Express Hotel & Suites Mountain View (Palo Alto Area),37.44396770278342,-122.11810067963137,Travel & Transport,Hotel
1267,Benbolio,37.44727086237372,-122.1181450496606,Arts & Entertainment,Comedy Club
1268,Benvolio,37.44751797390805,-122.1181783271706,Arts & Entertainment,Zoo Exhibit
1269,Byers Eye Institute,37.449025958271015,-122.12013888205126,College & University,Medical School
1270,PPA206 Insanity,37.44384,-122.121284,College & University,College Gym
1271,Hope Technology School,37.44756117550683,-122.11758132701343,College & University,General College & University
1272,The Market at Edgewood,37.44824124359973,-122.12562654116597,Food,Market
1273,Starbucks,37.44906199059313,-122.12317538358953,Food,Coffee Shop
1274,metroMulberries,37.441669,-122.119699,Food,Pizza Place
1275,El Jacalito Grill,37.448196,-122.12576999999999,Food,Food
1276,Bargains Unlimited,37.448196,-122.12576999999999,Food,Food
1277,Bee Cafe,37.44820202266324,-122.11809935440361,Food,Sandwich Place
1278,Food Truck,37.448795,-122.118863,Food,Food Truck
1279,Cabana Dave's,37.444666839520345,-122.11913227809896,Food,Food Truck
1280,The Aplatement,37.443737,-122.12087700000001,Food,Burrito Place
1281,Mi Pueblo,37.44965694285596,-122.11996975133202,Food,Latin American Restaurant
1282,Autumn and Michelle Catering,37.441976000000004,-122.122216,Food,Food
1283,Yumsilog,37.44795608520508,-122.12577056884766,Food,Food Truck
1284,Desiree Deli,37.4483642578125,-122.11824035644531,Food,Food
1285,Emmy's Penthouse at Amarillo,37.444526,-122.119231,Nightlife Spot,Speakeasy
1286,The Lounge,37.44745059640779,-122.12199962640355,Nightlife Spot,Dive Bar
1287,Basil America,37.44375228881836,-122.120849609375,Nightlife Spot,Speakeasy
1288,Embarcadero/Oregon Expwy ped/bike bridge,37.447129330591565,-122.12116956710814,Outdoors & Recreation,Bridge
1289,Greer Park,37.442563660576084,-122.11906671524048,Outdoors & Recreation,Park
1290,Baylands,37.44951199086817,-122.1201915974585,Outdoors & Recreation,Neighborhood
1291,NatG's,37.445211,-122.125334,Outdoors & Recreation,Dog Run
1292,I'm in a Van,37.44478699127613,-122.11862757255231,Outdoors & Recreation,Vineyard
1293,Eastside Fitness Center,37.44883728027344,-122.1224594116211,Outdoors & Recreation,Gym
1294,Palo Alto Athletic Center,37.446827,-122.125592,Outdoors & Recreation,Baseball Field
1295,Elise B Miller Yoga,37.443205999999996,-122.12195200000001,Outdoors & Recreation,Yoga Studio
1296,Parker Palo Alto Pool,37.445311,-122.120673,Outdoors & Recreation,Pool
1297,Byers Eye Institute,37.449025958271015,-122.12013888205126,Professional & Other Places,Medical School
1298,Embarcadero Corporate Center,37.448615596185476,-122.1184867505941,Professional & Other Places,Office
1299,Attensity,37.448843888014075,-122.11867101352169,Professional & Other Places,Tech Startup
1300,Attensity Command Center,37.448040746588276,-122.1183038202249,Professional & Other Places,Office
1301,"Producers Forum, Inc.",37.44833,-122.11823700000001,Professional & Other Places,Office
1302,Reva Tech,37.44798038329842,-122.1182952605483,Professional & Other Places,Tech Startup
1303,Spencer Vision Center,37.447914123535156,-122.11952209472656,Professional & Other Places,Eye Doctor
1304,Dr. Philip Ng,37.448363,-122.118241,Professional & Other Places,Doctor's Office
1305,Stanford Ear Institute,37.448455810546875,-122.12037658691406,Professional & Other Places,Doctor's Office
1306,DVM Business Consultants,37.4497835,-122.1214013,Professional & Other Places,Veterinarian
1307,Eversight HQ,37.448705,-122.118083,Professional & Other Places,Tech Startup
1308,Ozmo Devices,37.446049,-122.117724,Professional & Other Places,Tech Startup
1309,comedytrafficschool.com,37.44367,-122.120471,Professional & Other Places,School
1310,Visiblenergy,37.44507598876953,-122.1180419921875,Professional & Other Places,Tech Startup
1311,Atempo,37.44833,-122.11823700000001,Professional & Other Places,Office
1312,Bldg 43,37.4435,-122.123001,Professional & Other Places,Office
1313,US Hindi Foundation,37.44833,-122.11823700000001,Professional & Other Places,Cultural Center
1314,Mustard Seed Learning Center,37.446487,-122.11778,Professional & Other Places,Elementary School
1315,Getinsured.com,37.445991,-122.118008,Professional & Other Places,Tech Startup
1316,Superfish,37.446049,-122.117724,Professional & Other Places,Tech Startup
1317,US-Polish Trade Council,37.4479654380753,-122.1180230320363,Professional & Other Places,City Hall
1318,LinkedIn Profile & Resume Writing Services,37.44969,-122.1212,Professional & Other Places,Office
1319,New Dirt West,37.4482037026157,-122.11854437910404,Professional & Other Places,Tech Startup
1320,Vucast HQ,37.448014,-122.11992,Professional & Other Places,Tech Startup
1321,Promolytics,37.448207,-122.118426,Professional & Other Places,Tech Startup
1322,Stanford Eye Laser Center,37.448347999999996,-122.120524,Professional & Other Places,Doctor's Office
1323,Heads Up!,37.44246143925479,-122.11775346434197,Professional & Other Places,Preschool
1324,Bay Area Christian Church,37.44738787678167,-122.11825509114125,Professional & Other Places,Church
1325,Stanford Childrens Audiology,37.44864127767301,-122.12082385641983,Professional & Other Places,Doctor's Office
1326,Knobbe Martens,37.447789214632934,-122.11870521971295,Professional & Other Places,Office
1327,The Transcendental Meditation Technique,37.44759403913024,-122.12633100822966,Professional & Other Places,Professional & Other Places
1328,City Of Cocktails,37.441688537597656,-122.11965942382812,Professional & Other Places,Cooking School
1329,TASL Speech Therapy Consultants,37.449786133161766,-122.12098712883606,Professional & Other Places,Doctor's Office
1330,Stanford Flying Club,37.44484329223633,-122.11802673339844,Professional & Other Places,Flight School
1331,Opus1 Music Studio,37.442502000000005,-122.11724099999999,Professional & Other Places,Music School
